Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000095518,12/28/2021 7:23,Katherine Reese,['Water'],3,65.19,Cash,Chicago,Pharmacy,FALSE,Retiree,Fall,Discount on Selected Items
1000095519,6/22/2022 11:26,James Mosley,"['Paper Towels', 'Baby Wipes', 'Dish Soap', 'Apple']",5,46.45,Debit Card,Dallas,Department Store,TRUE,Student,Summer,Discount on Selected Items
1000095520,1/20/2021 6:13,Ruth Crawford,"['Dishware', 'Toothpaste', 'Mop']",5,51.46,Credit Card,Seattle,Department Store,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000095521,8/15/2020 2:12,Daniel Martin,"['Rice', 'Cheese']",7,81.19,Credit Card,San Francisco,Convenience Store,FALSE,Professional,Fall,Discount on Selected Items
1000095522,6/1/2020 13:34,Joseph Davis,"['Tuna', 'Mop', 'Trash Bags', 'Tuna']",7,73.96,Mobile Payment,Chicago,Specialty Store,FALSE,Senior Citizen,Spring,None
1000095523,10/28/2023 5:39,Travis Diaz,"['Milk', 'Peanut Butter', 'Deodorant', 'Shrimp', 'Beef']",4,55.15,Debit Card,San Francisco,Specialty Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000095524,5/13/2024 14:09,Katie Hall,"['Ironing Board', 'Ketchup', 'Sponges', 'Pickles', 'Iron']",9,80.81,Debit Card,Dallas,Supermarket,FALSE,Professional,Winter,Discount on Selected Items
1000095525,9/4/2020 11:17,Justin Frank,"['Chips', 'Cleaning Spray']",7,22.96,Debit Card,Dallas,Warehouse Club,TRUE,Young Adult,Spring,Discount on Selected Items
1000095526,1/3/2024 9:17,Daniel Jackson,"['Shower Gel', 'Honey', 'Trash Cans', 'Cleaning Rags', 'Shrimp']",5,26.36,Credit Card,Seattle,Convenience Store,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000095527,5/1/2022 19:56,Susan Wolf,"['Extension Cords', 'Coffee', 'Orange', 'Mop', 'Trash Bags']",8,18.95,Cash,Dallas,Warehouse Club,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000095528,7/1/2020 14:58,Chelsea Montgomery,['Deodorant'],1,70.29,Cash,New York,Department Store,FALSE,Professional,Spring,Discount on Selected Items
1000095529,1/30/2024 17:45,Tyrone Hamilton,['Toothpaste'],10,80.65,Debit Card,Dallas,Convenience Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000095530,10/10/2023 6:22,Christopher Riley,"['Chicken', 'Cleaning Spray', 'Jam', 'Spinach']",7,44.1,Credit Card,Dallas,Convenience Store,FALSE,Teenager,Spring,None
1000095531,3/15/2023 13:26,Margaret Erickson,"['Iron', 'Cereal Bars']",7,8.56,Debit Card,New York,Warehouse Club,FALSE,Senior Citizen,Fall,None
1000095532,2/12/2024 22:37,Patrick Fuller,"['Trash Cans', 'Sponges', 'Cheese', 'Carrots']",4,68.97,Cash,Houston,Department Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000095533,3/21/2024 23:05,Tammy Schmitt,"['Dish Soap', 'Power Strips', 'Lawn Mower', 'Power Strips']",8,29.24,Cash,Los Angeles,Specialty Store,TRUE,Young Adult,Winter,Discount on Selected Items
1000095534,6/20/2021 20:55,Ruth Boyd,"['Shower Gel', 'Apple', 'Cleaning Rags']",4,38.64,Mobile Payment,Los Angeles,Supermarket,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000095535,9/2/2020 4:59,Kathleen Wright,"['Iron', 'Ketchup', 'Bread', 'Dish Soap', 'Butter']",6,37.93,Mobile Payment,Atlanta,Convenience Store,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000095536,4/10/2022 1:52,Monica Tucker,"['Canned Soup', 'Banana', 'Olive Oil', 'Olive Oil', 'Insect Repellent']",9,98.09,Cash,Chicago,Pharmacy,FALSE,Senior Citizen,Spring,None
1000095537,12/21/2022 5:27,Charles Davis,"['Laundry Detergent', 'Trash Bags']",10,51.22,Cash,Boston,Supermarket,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000095538,10/7/2022 9:17,Carolyn Rogers,"['Laundry Detergent', 'Chips', 'Pasta', 'Shower Gel', 'Lawn Mower']",4,93.83,Mobile Payment,San Francisco,Supermarket,FALSE,Young Adult,Spring,Discount on Selected Items
1000095539,4/21/2022 12:21,Sheri Mercer,['Peanut Butter'],2,50.31,Cash,San Francisco,Department Store,TRUE,Homemaker,Fall,None
1000095540,7/5/2020 14:13,Heidi Miller,"['Potatoes', 'Pasta', 'Hand Sanitizer']",9,40.43,Cash,Atlanta,Specialty Store,TRUE,Student,Winter,None
1000095541,5/20/2023 9:40,Paula Thomas,['Extension Cords'],1,55.35,Credit Card,Chicago,Specialty Store,TRUE,Student,Summer,None
1000095542,12/20/2021 1:34,Andrew Singleton,"['Toothpaste', 'Vinegar', 'Ketchup', 'Vinegar']",1,98.73,Mobile Payment,New York,Pharmacy,TRUE,Teenager,Spring,None
1000095543,8/19/2023 22:41,David Collins,"['Dustpan', 'Salmon', 'Cleaning Rags', 'Peanut Butter']",4,30.47,Credit Card,San Francisco,Pharmacy,TRUE,Young Adult,Fall,Discount on Selected Items
1000095544,2/14/2023 4:10,Michael Calderon,['Pasta'],8,13.83,Credit Card,Dallas,Warehouse Club,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000095545,7/16/2020 1:56,Richard Smith,"['Cereal Bars', 'Butter']",7,48.03,Credit Card,New York,Department Store,FALSE,Young Adult,Spring,None
1000095546,12/26/2021 7:16,Cheyenne Arias,['Ketchup'],6,98.39,Cash,Boston,Warehouse Club,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000095547,9/6/2022 11:04,Justin Smith,"['Ironing Board', 'Shrimp', 'Tuna', 'Mayonnaise']",2,90.47,Debit Card,San Francisco,Convenience Store,FALSE,Professional,Spring,None
1000095548,1/28/2020 8:00,Matthew Richardson,['Vacuum Cleaner'],9,34.52,Mobile Payment,Miami,Specialty Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000095549,10/16/2023 19:08,Sean Perez,"['Trash Bags', 'Shower Gel', 'Tissues', 'Shampoo', 'Air Freshener']",8,7.14,Mobile Payment,Boston,Department Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000095550,4/23/2020 21:55,Sean Kelly,['Plant Fertilizer'],8,6.78,Cash,Seattle,Specialty Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000095551,5/5/2023 19:19,Joseph Mason,['Razors'],7,35.11,Credit Card,Seattle,Warehouse Club,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000095552,6/10/2022 9:02,Jason Powell,"['Orange', 'Spinach', 'Chicken', 'Iron', 'Tissues']",1,84.66,Credit Card,Seattle,Department Store,TRUE,Homemaker,Summer,None
1000095553,3/1/2024 11:18,Matthew Brown,"['Baby Wipes', 'Soda']",6,11.83,Cash,Los Angeles,Specialty Store,TRUE,Professional,Winter,Discount on Selected Items
1000095554,7/12/2022 14:04,Meghan White,"['Trash Cans', 'Power Strips', 'Deodorant', 'Plant Fertilizer']",9,23.15,Credit Card,Boston,Supermarket,TRUE,Homemaker,Summer,Discount on Selected Items
1000095555,8/29/2022 6:17,Andrew Cardenas,"['Mop', 'Syrup', 'Mayonnaise', 'Ketchup', 'Tomatoes']",5,39.59,Mobile Payment,Houston,Warehouse Club,FALSE,Retiree,Summer,None
1000095556,1/18/2020 20:59,Juan Medina,['Mop'],3,8.73,Debit Card,Miami,Specialty Store,FALSE,Young Adult,Spring,None
1000095557,9/16/2021 23:11,Teresa Leonard,"['Syrup', 'Mustard', 'Vinegar', 'Cheese', 'Chicken']",6,65.96,Debit Card,Houston,Specialty Store,FALSE,Homemaker,Fall,None
1000095558,8/6/2021 3:42,Allen Adams,"['Pasta', 'Soap', 'Olive Oil', 'Salmon']",1,58.38,Debit Card,Chicago,Supermarket,TRUE,Homemaker,Spring,None
1000095559,1/14/2024 10:17,Christine Weber,"['Eggs', 'Tuna', 'Ice Cream']",10,93.95,Debit Card,Seattle,Convenience Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000095560,11/26/2022 22:38,Deborah Jordan,"['Power Strips', 'Trash Bags', 'Bread', 'Canned Soup', 'Shaving Cream']",8,89.45,Cash,Atlanta,Pharmacy,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000095561,3/15/2022 1:22,Elaine Pierce,['Peanut Butter'],7,27.75,Cash,Miami,Convenience Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
1000095562,10/22/2021 22:16,Linda Vargas,"['Plant Fertilizer', 'Cleaning Spray', 'Mustard']",5,39.65,Debit Card,Boston,Convenience Store,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000095563,10/10/2020 14:35,Thomas Barron,"['Orange', 'Laundry Detergent', 'Cereal', 'Eggs']",5,93.26,Debit Card,Dallas,Convenience Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000095564,5/6/2024 18:37,Grace Clark,"['Trash Bags', 'Canned Soup', 'Toothpaste', 'Cereal']",8,46.8,Cash,Atlanta,Warehouse Club,FALSE,Retiree,Winter,None
1000095565,1/26/2024 9:49,Nicholas Barry,['Spinach'],9,74.5,Debit Card,Dallas,Pharmacy,FALSE,Teenager,Fall,Discount on Selected Items
1000095566,8/3/2021 13:53,Gina Jennings,"['Cheese', 'Dustpan', 'Iron']",6,55.14,Credit Card,Chicago,Specialty Store,TRUE,Student,Fall,BOGO (Buy One Get One)
1000095567,10/26/2023 20:24,Matthew Fleming,"['Mayonnaise', 'Canned Soup', 'Light Bulbs', 'Sponges']",5,36.09,Credit Card,Boston,Pharmacy,TRUE,Student,Fall,None
1000095568,11/29/2021 17:27,Marvin Perez,"['Ice Cream', 'Paper Towels', 'Baby Wipes', 'Broom', 'Yogurt']",2,46.95,Cash,Chicago,Convenience Store,TRUE,Professional,Winter,None
1000095569,2/14/2022 19:11,Mike Kirk,['Shaving Cream'],4,73.16,Debit Card,Miami,Specialty Store,FALSE,Professional,Summer,Discount on Selected Items
1000095570,5/24/2023 10:10,Gregory Hernandez,"['Beef', 'Apple']",2,47.01,Cash,Los Angeles,Warehouse Club,FALSE,Professional,Winter,Discount on Selected Items
1000095571,7/8/2023 19:30,Christina Nguyen,"['Chips', 'Insect Repellent', 'Shampoo', 'Mayonnaise', 'Tissues']",7,75.3,Mobile Payment,New York,Supermarket,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000095572,6/4/2023 3:19,Steven Payne,"['Yogurt', 'Bath Towels', 'Mustard', 'Ice Cream', 'Toothpaste']",6,72.58,Cash,New York,Convenience Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000095573,6/16/2020 2:09,Jimmy Thomas,['Insect Repellent'],7,42.35,Credit Card,Miami,Convenience Store,FALSE,Professional,Fall,None
1000095574,9/1/2022 22:05,Angela Ramirez,"['Honey', 'Tuna', 'Pancake Mix', 'Toilet Paper']",1,21.76,Debit Card,Miami,Convenience Store,FALSE,Professional,Fall,None
1000095575,5/22/2022 21:40,Brandon Rivas,['Lawn Mower'],6,19.6,Mobile Payment,Houston,Pharmacy,TRUE,Senior Citizen,Summer,None
1000095576,4/22/2023 1:51,Joseph Coleman,"['Feminine Hygiene Products', 'Olive Oil', 'Banana', 'Cereal Bars', 'Apple']",3,93.51,Debit Card,Miami,Pharmacy,TRUE,Professional,Fall,None
1000095577,9/24/2020 21:03,Mark Gonzalez,"['Honey', 'Milk', 'Spinach', 'Banana']",3,73.74,Credit Card,Boston,Convenience Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000095578,5/19/2023 6:23,Michael Weeks,"['Onions', 'BBQ Sauce', 'Toothpaste']",8,39.2,Cash,Los Angeles,Specialty Store,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000095579,7/9/2023 5:29,Joe Romero,"['Canned Soup', 'Paper Towels', 'Toothpaste']",4,56.08,Debit Card,Houston,Convenience Store,FALSE,Teenager,Summer,Discount on Selected Items
1000095580,5/26/2022 16:21,Adrian Griffith,"['Pasta', 'Tissues', 'Shaving Cream', 'Tomatoes', 'Mustard']",6,32.36,Mobile Payment,New York,Convenience Store,TRUE,Professional,Spring,Discount on Selected Items
1000095581,10/31/2021 21:03,Stephanie Conrad,"['Chicken', 'Razors', 'Soap', 'Cleaning Rags']",7,67.33,Credit Card,Houston,Pharmacy,FALSE,Homemaker,Summer,None
1000095582,1/2/2020 2:07,Anna Martin,"['Pancake Mix', 'Canned Soup', 'Pasta', 'Pasta', 'Ice Cream']",5,66.85,Credit Card,San Francisco,Pharmacy,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000095583,1/25/2024 6:32,Martin Garcia,"['Deodorant', 'Apple', 'Eggs', 'Deodorant']",2,85.38,Debit Card,Chicago,Convenience Store,FALSE,Professional,Summer,None
1000095584,4/12/2021 17:01,Pamela Ward,"['Hand Sanitizer', 'Cereal Bars', 'Bath Towels']",2,57.28,Cash,Seattle,Warehouse Club,FALSE,Homemaker,Summer,Discount on Selected Items
1000095585,3/6/2022 0:43,Jack Austin,"['Bread', 'Beef', 'Cereal Bars']",1,51.41,Cash,Houston,Warehouse Club,TRUE,Retiree,Winter,None
1000095586,2/10/2024 9:08,Suzanne Hoffman,['Tomatoes'],9,72.56,Cash,Miami,Convenience Store,FALSE,Middle-Aged,Fall,None
1000095587,7/16/2020 3:22,Julia Ingram,"['Water', 'Tea', 'Iron']",9,35.63,Mobile Payment,New York,Supermarket,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000095588,8/6/2021 18:35,Juan Harding,['Olive Oil'],3,29.83,Cash,Boston,Warehouse Club,FALSE,Young Adult,Spring,None
1000095589,2/5/2020 7:02,Nicholas Richards,"['Toothpaste', 'Tea']",4,9.51,Mobile Payment,Boston,Pharmacy,TRUE,Professional,Spring,None
1000095590,5/14/2021 15:38,Jason Robinson,"['Ironing Board', 'Spinach', 'Toothbrush', 'Sponges']",5,52.24,Cash,Houston,Department Store,TRUE,Young Adult,Winter,None
1000095591,9/10/2020 9:28,Bradley Roberts,"['Dishware', 'Shrimp']",8,29.66,Cash,Boston,Supermarket,FALSE,Professional,Spring,Discount on Selected Items
1000095592,6/11/2021 20:37,Nancy Fields,['Cleaning Spray'],3,66.84,Debit Card,Dallas,Specialty Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000095593,4/11/2024 1:22,David Padilla,['Vinegar'],2,36.5,Cash,Seattle,Convenience Store,FALSE,Student,Spring,None
1000095594,5/3/2024 9:57,James Ballard,"['Beef', 'Rice', 'Laundry Detergent', 'Toilet Paper']",1,30.1,Mobile Payment,Miami,Warehouse Club,FALSE,Senior Citizen,Spring,None
1000095595,6/3/2021 0:54,Brandi Chang,"['Tomatoes', 'Shaving Cream', 'Dishware', 'Jam']",3,8.32,Cash,Atlanta,Department Store,TRUE,Young Adult,Winter,None
1000095596,7/1/2023 3:35,Daniel Gomez,"['Trash Bags', 'Ice Cream', 'Carrots', 'Canned Soup']",6,86.01,Cash,Houston,Department Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000095597,12/28/2020 17:52,Anne James,"['Deodorant', 'Hair Gel', 'Trash Cans', 'Paper Towels', 'Trash Bags']",10,79.26,Credit Card,Dallas,Specialty Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
1000095598,9/4/2020 18:42,Lisa Pacheco,['Yogurt'],6,18.47,Debit Card,Atlanta,Department Store,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000095599,10/8/2023 1:08,Juan Hayes,"['Soap', 'Hand Sanitizer', 'Cheese', 'Tissues']",9,7.17,Credit Card,Houston,Specialty Store,TRUE,Young Adult,Winter,None
1000095600,1/29/2023 12:33,Suzanne Roberts,"['Mop', 'Vacuum Cleaner', 'Pasta', 'Beef']",10,33.62,Debit Card,San Francisco,Pharmacy,TRUE,Homemaker,Fall,None
1000095601,5/14/2023 14:56,Jacob Chapman Jr.,"['Pickles', 'Laundry Detergent', 'Air Freshener', 'Tissues', 'Pickles']",6,62.37,Cash,Los Angeles,Convenience Store,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000095602,5/27/2020 3:38,Robert Randolph,"['Apple', 'Spinach', 'Light Bulbs', 'Toothpaste']",3,45.07,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000095603,5/29/2023 23:14,Mark Cobb,"['Lawn Mower', 'Toothpaste', 'Light Bulbs']",9,56.08,Mobile Payment,Seattle,Pharmacy,TRUE,Senior Citizen,Fall,None
1000095604,2/6/2021 9:16,Henry Charles,['Ketchup'],6,54.56,Mobile Payment,Seattle,Supermarket,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000095605,6/4/2022 21:54,Kelly Allen,['Spinach'],9,36.23,Cash,Seattle,Pharmacy,FALSE,Student,Fall,Discount on Selected Items
1000095606,2/11/2024 11:48,Michael Dunn,"['Cleaning Rags', 'Dishware', 'Pasta', 'Lawn Mower']",4,63.62,Credit Card,Miami,Convenience Store,TRUE,Student,Fall,Discount on Selected Items
1000095607,10/17/2023 19:47,Lindsey Gallegos,"['Hair Gel', 'Shower Gel']",4,27.25,Cash,Seattle,Convenience Store,TRUE,Professional,Fall,None
1000095608,5/5/2021 0:11,Frederick Hoffman,"['Beef', 'Pasta']",1,90.62,Cash,Boston,Department Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000095609,11/10/2023 9:54,Michele Sweeney,['Rice'],7,46.74,Cash,Miami,Supermarket,FALSE,Homemaker,Winter,Discount on Selected Items
1000095610,1/5/2023 14:28,Ronald Browning,['Orange'],1,77.51,Cash,Miami,Warehouse Club,TRUE,Student,Winter,None
1000095611,1/6/2023 20:48,Janet Phillips,['Shrimp'],6,21.85,Debit Card,Houston,Convenience Store,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000095612,7/29/2022 9:38,Dr. Debbie Mason PhD,"['Razors', 'Toothbrush', 'Pancake Mix']",10,15.81,Cash,New York,Warehouse Club,TRUE,Retiree,Summer,Discount on Selected Items
1000095613,10/17/2020 15:02,Joanna Garner,"['Dustpan', 'Milk', 'Orange', 'Honey']",1,27.89,Credit Card,Chicago,Convenience Store,FALSE,Student,Summer,None
1000095614,5/6/2020 11:31,Peter Cherry,['Vinegar'],1,73.69,Debit Card,San Francisco,Department Store,TRUE,Senior Citizen,Winter,None
1000095615,2/2/2021 7:13,Michael Sanders,"['Dustpan', 'Olive Oil', 'Coffee', 'Honey', 'Dish Soap']",5,13.36,Credit Card,Dallas,Specialty Store,TRUE,Homemaker,Winter,None
1000095616,4/15/2020 14:12,Christie Smith,"['Peanut Butter', 'Broom', 'Carrots', 'Tea']",3,79.62,Credit Card,Chicago,Department Store,TRUE,Young Adult,Spring,None
1000095617,11/14/2021 22:35,Russell Benson,"['Toilet Paper', 'Jam', 'Coffee']",6,87.1,Debit Card,Los Angeles,Specialty Store,TRUE,Middle-Aged,Summer,None
1000095618,10/23/2023 1:09,Erin Lopez,"['Shampoo', 'Banana', 'Power Strips']",9,77.33,Mobile Payment,Boston,Specialty Store,TRUE,Young Adult,Fall,Discount on Selected Items
1000095619,8/9/2023 5:21,Mary Osborne,"['Vacuum Cleaner', 'Garden Hose', 'Laundry Detergent']",3,30.13,Credit Card,Miami,Convenience Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000095620,7/14/2023 13:52,Robert Garcia,['Beef'],6,57.31,Cash,Houston,Specialty Store,FALSE,Professional,Summer,None
1000095621,1/9/2022 10:02,Brett Huffman,"['Cereal', 'Ironing Board', 'Apple', 'Dishware']",7,92.76,Mobile Payment,Chicago,Warehouse Club,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000095622,6/30/2023 19:53,Connie Mathews,"['Canned Soup', 'Toilet Paper', 'Trash Cans', 'Toothpaste', 'Deodorant']",3,94.87,Debit Card,Houston,Warehouse Club,FALSE,Student,Spring,None
1000095623,6/30/2022 9:31,Ashley Gray,"['Rice', 'Pasta']",7,82.11,Debit Card,Chicago,Specialty Store,FALSE,Teenager,Spring,None
1000095624,12/2/2020 18:06,Elizabeth Levine,['Shrimp'],6,86.09,Credit Card,Chicago,Specialty Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000095625,8/27/2023 3:03,James Nichols,"['Deodorant', 'Shampoo', 'Razors']",7,60.92,Credit Card,San Francisco,Pharmacy,TRUE,Professional,Summer,None
1000095626,6/12/2023 2:31,Bradley Morris,"['Beef', 'Syrup']",1,10.01,Cash,Miami,Department Store,TRUE,Young Adult,Fall,Discount on Selected Items
1000095627,2/24/2020 17:09,Isaac Matthews,"['Plant Fertilizer', 'Shower Gel', 'Insect Repellent', 'Onions', 'Toilet Paper']",1,60.68,Credit Card,Dallas,Supermarket,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000095628,3/2/2020 14:01,David Lee,"['Shampoo', 'Plant Fertilizer']",10,83.67,Cash,Atlanta,Warehouse Club,FALSE,Young Adult,Spring,Discount on Selected Items
1000095629,10/26/2022 4:10,Adam Mccormick,['Cheese'],2,93.2,Mobile Payment,San Francisco,Specialty Store,TRUE,Teenager,Spring,None
1000095630,3/5/2023 4:08,Dana Nichols,"['Pasta', 'Milk', 'Jam', 'Shampoo', 'Salmon']",1,49.98,Debit Card,Houston,Warehouse Club,TRUE,Young Adult,Spring,None
1000095631,6/19/2021 5:04,John Dunn,['Chicken'],10,48.98,Mobile Payment,Boston,Convenience Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000095632,4/20/2020 15:26,Rose Frazier,['Air Freshener'],3,46.22,Mobile Payment,Miami,Convenience Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000095633,7/27/2023 5:11,Denise Powers,['Dustpan'],7,74.69,Cash,San Francisco,Warehouse Club,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000095634,2/11/2022 13:14,David Willis,"['Toothpaste', 'Canned Soup', 'Diapers', 'Apple']",3,16.27,Credit Card,Boston,Specialty Store,FALSE,Professional,Summer,None
1000095635,8/21/2021 11:17,Jeremy Ortiz,"['Carrots', 'Onions', 'Paper Towels', 'Water', 'Power Strips']",8,42.89,Mobile Payment,Los Angeles,Supermarket,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000095636,9/7/2021 22:32,Daniel Williams,"['Shampoo', 'Shower Gel', 'Razors', 'Chips']",4,42.98,Cash,New York,Pharmacy,TRUE,Retiree,Spring,None
1000095637,9/12/2022 11:16,Taylor Rich,['Onions'],9,74.92,Cash,Boston,Warehouse Club,TRUE,Teenager,Winter,None
1000095638,1/11/2021 8:15,Kim Horne,"['Light Bulbs', 'Garden Hose', 'Carrots']",8,87.88,Debit Card,Seattle,Specialty Store,TRUE,Teenager,Summer,Discount on Selected Items
1000095639,4/5/2024 16:09,Kimberly Wade,"['Iron', 'Hair Gel']",3,23.97,Mobile Payment,New York,Pharmacy,FALSE,Professional,Fall,None
1000095640,12/22/2022 22:24,Steven Atkinson,"['Broom', 'Power Strips']",9,22.54,Mobile Payment,Dallas,Department Store,TRUE,Student,Winter,Discount on Selected Items
1000095641,11/7/2020 8:46,Lisa Brown,"['Shower Gel', 'Lawn Mower', 'Pickles', 'Dustpan', 'Toilet Paper']",5,75.67,Cash,Seattle,Supermarket,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000095642,7/21/2023 9:54,Mark Williams,"['Cereal', 'Banana']",1,86.13,Debit Card,San Francisco,Specialty Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000095643,3/25/2021 12:09,Michael Johnson,"['Shaving Cream', 'Ironing Board', 'Insect Repellent', 'Tissues']",4,58.24,Mobile Payment,Boston,Department Store,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000095644,3/16/2021 2:07,Matthew Guerrero,"['Dishware', 'Vacuum Cleaner', 'Extension Cords']",2,89.6,Debit Card,Dallas,Supermarket,FALSE,Teenager,Summer,None
1000095645,5/4/2024 21:13,Tiffany Duncan,"['Coffee', 'Ketchup', 'Orange', 'Ketchup']",5,29.72,Credit Card,Miami,Convenience Store,FALSE,Middle-Aged,Spring,None
1000095646,3/12/2020 7:46,Cynthia Kirby,"['Toothbrush', 'Vinegar', 'Orange']",5,87.58,Debit Card,San Francisco,Specialty Store,FALSE,Young Adult,Summer,None
1000095647,11/23/2021 7:08,Elizabeth Finley,"['Mayonnaise', 'Potatoes', 'Bath Towels', 'Water', 'Mustard']",5,54.34,Credit Card,San Francisco,Department Store,FALSE,Middle-Aged,Summer,None
1000095648,11/14/2021 20:38,Dr. Tyler Holland PhD,"['Toilet Paper', 'Broom', 'Syrup', 'Broom', 'Tomatoes']",2,74.72,Credit Card,Houston,Pharmacy,FALSE,Teenager,Fall,Discount on Selected Items
1000095649,2/19/2020 20:11,Tammy Marks,"['Vinegar', 'Tomatoes']",1,21.03,Cash,Boston,Specialty Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000095650,2/20/2022 13:54,Shannon Mccoy,"['Salmon', 'Garden Hose', 'Tea']",7,8.88,Credit Card,Miami,Pharmacy,FALSE,Homemaker,Fall,Discount on Selected Items
1000095651,7/14/2020 15:43,Joseph Pittman,"['Diapers', 'Deodorant', 'Eggs', 'Bath Towels']",7,34.97,Mobile Payment,Los Angeles,Supermarket,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000095652,1/30/2020 3:48,Travis Taylor,"['Cheese', 'Trash Bags', 'Banana', 'Trash Bags', 'Vacuum Cleaner']",7,47.8,Credit Card,Chicago,Warehouse Club,FALSE,Retiree,Fall,BOGO (Buy One Get One)
1000095653,2/10/2022 9:16,Alyssa Donaldson,"['Coffee', 'Soda', 'Chips', 'Shaving Cream']",8,52.87,Mobile Payment,Miami,Warehouse Club,FALSE,Young Adult,Winter,Discount on Selected Items
1000095654,9/14/2020 22:38,Joy Smith,"['Ketchup', 'Canned Soup', 'Rice', 'Cleaning Spray', 'Pickles']",6,33.56,Debit Card,New York,Warehouse Club,TRUE,Retiree,Summer,Discount on Selected Items
1000095655,6/21/2021 21:29,David Navarro,"['Tuna', 'Salmon']",3,25.67,Debit Card,New York,Supermarket,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000095656,11/23/2020 11:30,Michele Steele,"['Pancake Mix', 'Peanut Butter']",8,53.97,Cash,Los Angeles,Pharmacy,TRUE,Professional,Summer,Discount on Selected Items
1000095657,5/8/2023 14:39,Evelyn Porter,"['Ironing Board', 'Hair Gel', 'Orange', 'Shrimp']",4,31.78,Mobile Payment,Atlanta,Convenience Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000095658,2/29/2020 5:13,Eugene Davis,"['Soda', 'Air Freshener', 'Tuna']",6,39.92,Cash,Atlanta,Pharmacy,TRUE,Teenager,Winter,None
1000095659,9/30/2023 23:09,Holly Combs,['Butter'],3,35.88,Cash,San Francisco,Department Store,FALSE,Young Adult,Spring,Discount on Selected Items
1000095660,4/24/2021 11:22,Kayla Phelps,"['Beef', 'Onions', 'Hand Sanitizer', 'Iron', 'Chips']",1,25.92,Credit Card,Dallas,Warehouse Club,FALSE,Student,Fall,None
1000095661,3/3/2022 2:53,Christian Moran,"['Toothbrush', 'Mop', 'Mustard', 'Salmon', 'Mayonnaise']",1,19.88,Credit Card,New York,Supermarket,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000095662,9/23/2021 17:50,Edward Mcgee,"['Mop', 'Vinegar', 'Orange', 'Baby Wipes', 'Power Strips']",4,39.95,Mobile Payment,Atlanta,Warehouse Club,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
